article_no,reorder_qty,last_date_modified
WA00491951,5000,2021-03-26
WA00497952,0,2020-11-29
WA00300583,18000,2021-03-26
WA00300887,10000,2021-03-26
WA00403903,0,2020-11-29
WA00404060,0,2020-11-29
WA00404076,0,2020-11-29
WA00491948,20000,2021-03-26
TH000000S100,0,2020-11-29
TH00000B0516,0,2020-11-29
TH00000CS020,0,2020-11-29
TH00000CS029,0,2020-11-29
TH00000CS200,0,2020-11-29
RS00943906,50,2021-03-29
WZ VORLAGE,0,2020-11-29
18000084,1,2020-11-29
19600135,1500,2020-11-29
19600138,2000,2020-11-29
19600147,10000,2020-11-29
RBV0406008,0,2020-11-29
THV0000MU15,0,2020-11-29
WZ10798,0,2020-11-29
17601979,20000,2020-11-29
05920370,0,2020-11-29
00376749,40,2020-11-29
90011044,5,2020-11-29
90201388,5,2020-11-29
05901043,480,2021-01-28
90099473,5,2020-11-29
90301015,5,2020-11-29
RSV0400417-2,0,2021-02-17
KP0A65B004,0,2021-06-04
03014443,50,2020-11-29
MS00521020,800,2021-01-21
KPV0000080,0,2021-03-31
19100096,0,2021-07-04
17000440,500,2020-11-29
22001430,0,2020-11-29
6 000 124 668,0,2020-11-29
HDE0446705,9600,2020-11-29
RBV0406012,0,2021-08-04
RB00404526,0,2021-08-04
28035259,240000,2021-01-28
00984007,0,2021-03-29
HGIV000224,0,2021-09-04
17000213,25000,2021-12-04
00988108,0,2021-12-04
00988110,0,2021-12-04
00988111,0,2021-12-04
00988109,0,2021-12-04
01550046-1,1000,2021-12-04
00134937,1000,2020-11-29
00135267,1000,2020-11-29
29504803,1000,2020-11-29
M20010023,0,2020-11-29
27603561,17500,2021-04-13
27603562,0,2020-11-29
19100046,0,2021-09-03
90100210,5,2020-11-29
90203071,5,2020-11-29
90100837,0,2021-04-14
KP00001017,0,2021-04-14
KP00001018,0,2021-04-14
KP00001019,0,2021-04-14
KP00001020,0,2021-04-14
KP00001021,0,2021-04-14
KP00001022,0,2021-04-14
KP00001023,0,2021-04-14
KP00001025,0,2021-04-14
KP00001027,0,2021-04-14
KP00001028,0,2021-04-14
KP00001029,0,2021-04-14
KP00001033,0,2021-04-14
KP00001034,0,2021-04-14
KP00001035,0,2021-04-14
KP00001036,0,2021-04-14
KP00001037,0,2021-04-14
KP00001038,0,2021-04-14
KP00001039,0,2021-04-14
KP00001040,0,2021-04-14
KP00001041,0,2021-04-14
KP00001042,0,2021-04-14
KP00001043,0,2021-04-14
KP00001045,0,2021-04-14
KP00001047,0,2021-04-14
KP00001052,200,2021-04-14
KP00002000,0,2021-04-14
KP00002001,0,2021-04-14
KP00002002,0,2021-04-14
KP00002003,0,2021-04-14
KP00002005,0,2021-04-14
KP00002006,0,2021-04-14
KP00002007,0,2021-04-14
KP00002009,0,2021-04-14
KP00002010,0,2021-04-14
KP00002012,0,2021-04-14
KP00002013,0,2021-04-14
KP00002014,0,2021-04-14
KP00002016,0,2021-04-14
KP00002018,0,2021-04-14
KP00002020,0,2021-04-14
KP00002021,0,2021-04-14
KP00002023,0,2021-04-14
KP00002024,0,2021-04-14
KP00002025,0,2021-04-14
KP00002026,0,2021-04-14
KP00002027,0,2021-04-14
KP00002029,0,2021-04-14
KP00002030,0,2021-04-14
KP00002031,0,2021-04-14
KP00002033,0,2021-04-14
KP00002034,0,2021-04-14
KP00002040,0,2021-04-14
KP00002041,0,2021-04-14
KP00002042,0,2021-04-14
KP00002043,0,2021-04-14
KP00002044,0,2021-04-14
KP00002045,0,2021-04-14
KP00002046,0,2021-04-14
KP00002047,0,2021-04-14
KP00002048,0,2021-04-14
KP00002049,0,2021-04-14
KP00002050,0,2021-04-14
KP00002051,0,2021-04-14
KP00002052,0,2021-04-14
KP00002053,0,2021-04-14
KP00002054,0,2021-04-14
KP00002055,0,2021-04-14
KP00002056,0,2021-04-14
KP00002057,0,2021-04-14
KP00002058,0,2021-04-14
KP00002059,0,2021-04-14
KP00002061,0,2021-04-14
KP00002062,0,2021-04-14
KP00002063,0,2021-04-14
KP00002064,0,2021-04-14
KP00002065,0,2021-04-14
KP00002066,0,2021-04-14
KP00002067,0,2021-04-14
KP00002068,0,2021-04-14
KP00002069,0,2021-04-14
KP00002070,0,2021-04-14
KP00002072,0,2021-04-14
KP00002074,0,2021-04-14
KP00002075,0,2021-04-14
KP00002076,0,2021-04-14
KP00002077,0,2021-04-14
KP00002078,0,2021-04-14
KP00002080,0,2021-04-14
KP00002081,0,2021-04-14
KP00002082,0,2021-04-14
KP00002083,0,2021-04-14
KP00002084,0,2021-04-14
KP00002085,0,2021-04-14
KP00002086,0,2021-04-14
KP00002087,0,2021-04-14
KP00002088,0,2021-04-14
KP00002089,0,2021-04-14
KP00002090,0,2021-04-14
KP00002091,0,2021-04-14
KP00002092,0,2021-04-14
KP00002093,0,2021-04-14
KP00002095,0,2021-04-14
KP00002096,0,2021-04-14
KP00002097,0,2021-04-14
KP00002098,0,2021-04-14
KP00002103,0,2021-04-14
KP00002104,0,2021-04-14
KP00002105,0,2021-04-14
KP00002106,0,2021-04-14
KP00002107,0,2021-04-14
KP00002108,0,2021-04-14
KP00002109,0,2021-04-14
KP00002110,0,2021-04-14
KP00002111,0,2021-04-14
KP00002112,0,2021-04-14
KP00002113,0,2021-04-14
KP00002114,0,2021-04-14
KP00002115,0,2021-04-14
KP00002116,0,2021-04-14
KP00002117,0,2021-04-14
KP00002118,0,2021-04-14
KP00002119,0,2021-04-14
KP00002120,0,2021-04-14
KP00002121,0,2021-04-14
KP00002122,0,2021-04-14
KP00002123,0,2021-04-14
KP00002124,0,2021-04-14
KP00002125,0,2021-04-14
KP00002126,0,2021-04-14
KP00002127,0,2021-04-14
KP00002128,0,2021-04-14
KP00002129,0,2021-04-14
KP00002130,0,2021-04-14
KP00002131,0,2021-04-14
KP00002132,0,2021-04-14
KP00002133,0,2021-04-14
KP00002134,0,2021-04-14
KP00002135,0,2021-04-14
KP00002136,0,2021-04-14
KP00002137,0,2021-04-14
KP00002138,0,2021-04-14
KP00002139,0,2021-04-14
KP00002140,0,2021-04-14
KP00002141,0,2021-04-14
KP00002142,0,2021-04-14
KP00002143,0,2021-04-14
KP00002144,0,2021-04-14
KP00002145,0,2021-04-14
KP00002146,0,2021-04-14
KP00002147,0,2021-04-14
KP00002148,0,2021-04-14
KP00002149,0,2021-04-14
KP00002150,0,2021-04-14
KP00002151,0,2021-04-14
KP00002152,0,2021-04-14
KP00002153,0,2021-04-14
KP00002154,0,2021-04-14
KP00002155,0,2021-04-14
KP00002156,0,2021-04-14
KP00002157,0,2021-04-14
KP00002158,0,2021-04-14
KP00002159,0,2021-04-14
KP00002160,0,2021-04-14
KP00002161,0,2021-04-14
KP00002162,0,2021-04-14
KP00002163,0,2021-04-14
KP00002164,0,2021-04-14
KP00002165,0,2021-04-14
KP00002166,0,2021-04-14
KP00002167,0,2021-04-14
KP00002168,0,2021-04-14
KP00002169,0,2021-04-14
KP00002170,0,2021-04-14
KP00002171,0,2021-04-14
KP00002172,0,2021-04-14
KP00002173,0,2021-04-14
KP00002174,0,2021-04-14
KP00002175,0,2021-04-14
KP00002176,0,2021-04-14
KP00002177,0,2021-04-14
KP00002178,0,2021-04-14
KP00002179,0,2021-04-14
KP00002180,0,2021-04-14
KP00002181,0,2021-04-14
KP00002182,0,2021-04-14
KP00002183,0,2021-04-14
KP00002184,0,2021-04-14
KP00002185,0,2021-04-14
KP00002186,0,2021-04-14
KP00002187,0,2021-04-14
KP00002188,0,2021-04-14
KP00002189,0,2021-04-14
KP00002190,0,2021-04-14
KP00002191,0,2021-04-14
KP00002192,0,2021-04-14
KP00002193,0,2021-04-14
KP00002194,0,2021-04-14
KP00002195,0,2021-04-14
KP00002196,0,2021-04-14
KP00002197,0,2021-04-14
KP00002198,0,2021-04-14
KP00002199,0,2021-04-14
KP00002200,0,2021-04-14
KP00002201,0,2021-04-14
KP00002202,0,2021-04-14
KP00002203,0,2021-04-14
KP00002204,0,2021-04-14
KP00002205,0,2021-04-14
KP00002206,0,2021-04-14
KP00002207,0,2021-04-14
KP00002208,0,2021-04-14
KP00002209,0,2021-04-14
KP00002210,0,2021-04-14
KP00002211,0,2021-04-14
KP00002212,0,2021-04-14
KP00002214,0,2021-04-14
KP00002215,0,2021-04-14
KP00002216,0,2021-04-14
KP00002218,0,2021-04-14
KP00002219,0,2021-04-14
KP00002220,0,2021-04-14
KP00002221,0,2021-04-14
KP00002222,0,2021-04-14
KP00002223,0,2021-04-14
KP00002224,0,2021-04-14
KP00002225,0,2021-04-14
KP00002226,0,2021-04-14
KP00002228,0,2021-04-14
KP00002229,0,2021-04-14
KP00002230,0,2021-04-14
KP00002231,0,2021-04-14
KP00002233,0,2021-04-14
KP00002234,0,2021-04-14
KP00002235,0,2021-04-14
KP00002236,0,2021-04-14
KP00002237,0,2021-04-14
KP00002238,0,2021-04-14
KP00002239,0,2021-04-14
KP00002240,0,2021-04-14
KP00002241,0,2021-04-14
KP00002242,0,2021-04-14
KP00002243,0,2021-04-14
KP00002244,0,2021-04-14
KP00002245,0,2021-04-14
KP00002246,0,2021-04-14
KP00002247,0,2021-04-14
KP00002250,0,2021-04-14
KP00002251,0,2021-04-14
KP00002252,0,2021-04-14
KP00002253,0,2021-04-14
KP00002254,0,2021-04-14
KP00002255,0,2021-04-14
KP00002256,0,2021-04-14
KP00002257,0,2021-04-14
KP00002258,0,2021-04-14
KP00002259,0,2021-04-14
KP00002260,0,2021-04-14
KP00002261,0,2021-04-14
KP00002262,0,2021-04-14
KP00002263,0,2021-04-14
KP00002264,0,2021-04-14
KP00002265,0,2021-04-14
KP00002266,0,2021-04-14
KP00002267,0,2021-04-14
KP00002268,0,2021-04-14
KP00002269,0,2021-04-14
KP00002271,0,2021-04-14
KP00002273,0,2021-04-14
KP00002274,0,2021-04-14
KP00002275,0,2021-04-14
KP00002276,0,2021-04-14
KP00002277,0,2021-04-14
KP00002278,0,2021-04-14
KP00002279,0,2021-04-14
KP00002280,0,2021-04-14
KP00002282,0,2021-04-14
KP00002284,0,2021-04-14
KP00002285,0,2021-04-14
KP00002286,0,2021-04-14
KP00002287,0,2021-04-14
KP00002288,0,2021-04-14
KP00002289,0,2021-04-14
KP00002290,0,2021-04-14
KP00002291,0,2021-04-14
KP00002292,0,2021-04-14
KP00002293,0,2021-04-14
KP00002294,0,2021-04-14
KP00002295,0,2021-04-14
KP00002296,0,2021-04-14
KP00002297,0,2021-04-14
KP00002299,0,2021-04-14
KP00002300,0,2021-04-14
KP00002301,0,2021-04-14
KP00002302,0,2021-04-14
KP00002303,0,2021-04-14
KP00002305,0,2021-04-14
KP00002306,0,2021-04-14
KP00002307,0,2021-04-14
KP00002308,0,2021-04-14
KP00002313,0,2021-04-14
KP00002314,0,2021-04-14
KP00002315,0,2021-04-14
KP00002316,0,2021-04-14
KP00002317,0,2021-04-14
KP00002318,0,2021-04-14
KP00002319,0,2021-04-14
KP00002320,0,2021-04-14
KP00002321,0,2021-04-14
KP00002322,0,2021-04-14
KP00002323,0,2021-04-14
KP00002324,0,2021-04-14
KP00002325,0,2021-04-14
KP00002326,0,2021-04-14
KP00002327,0,2021-04-14
KP00002328,0,2021-04-14
KP00002329,0,2021-04-14
KP00002330,0,2021-04-14
KP00002331,0,2021-04-14
KP00002332,0,2021-04-14
KP00002333,0,2021-04-14
KP00002334,0,2021-04-14
KP00002335,0,2021-04-14
KP00002336,0,2021-04-14
KP00002337,0,2021-04-14
KP00002338,0,2021-04-14
KP00002339,0,2021-04-14
KP00002340,0,2021-04-14
KP00002341,0,2021-04-14
KP00002342,0,2021-04-14
KP00002343,0,2021-04-14
KP00002344,0,2021-04-14
KP00002345,0,2021-04-14
KP00002346,0,2021-04-14
KP00002347,0,2021-04-14
KP00002348,0,2021-04-14
KP00002349,0,2021-04-14
KP00002350,0,2021-04-14
KP00002351,0,2021-04-14
KP00002352,0,2021-04-14
KP00002353,0,2021-04-14
KP00002354,0,2021-04-14
KP00002355,0,2021-04-14
KP00002356,0,2021-04-14
KP00002357,0,2021-04-14
KP00002358,0,2021-04-14
KP00002359,0,2021-04-14
KP00002360,0,2021-04-14
KP00002361,0,2021-04-14
KP00002362,0,2021-04-14
KP00002363,0,2021-04-14
KP00002364,0,2021-04-14
KP00002365,0,2021-04-14
KP00002366,0,2021-04-14
KP00002367,0,2021-04-14
KP00002368,0,2021-04-14
KP00002369,0,2021-04-14
KP00002370,0,2021-04-14
KP00002371,0,2021-04-14
KP00002372,0,2021-04-14
KP00002373,0,2021-04-14
KP00002374,0,2021-04-14
KP00002375,0,2021-04-14
KP00002376,0,2021-04-14
KP00002377,0,2021-04-14
KP00002378,0,2021-04-14
KP00002379,0,2021-04-14
KP00002380,0,2021-04-14
KP00002381,0,2021-04-14
KP00002382,0,2021-04-14
KP00002383,0,2021-04-14
KP00002384,0,2021-04-14
KP00002385,0,2021-04-14
KP00002386,0,2021-04-14
KP00002387,0,2021-04-14
KP00002388,0,2021-04-14
KP00002389,0,2021-04-14
KP00002390,0,2021-04-14
KP00002391,0,2021-04-14
KP00002392,0,2021-04-14
KP00002393,0,2021-04-14
KP00002394,0,2021-04-14
KP00002395,0,2021-04-14
KP00002396,0,2021-04-14
KP00002397,0,2021-04-14
KP00002398,0,2021-04-14
KP00002399,0,2021-04-14
KP00002400,0,2021-04-14
KP00002401,0,2021-04-14
KP00002402,0,2021-04-14
KP00002403,0,2021-04-14
KP00002404,0,2021-04-14
KP00002405,0,2021-04-14
KP00002406,0,2021-04-14
KP00002407,0,2021-04-14
KP00002408,0,2021-04-14
KP00002409,0,2021-04-14
KP00002410,0,2021-04-14
KP00002411,0,2021-04-14
KP00002412,0,2021-04-14
KP00002413,0,2021-04-14
KP00002414,0,2021-04-14
BI00411072,0,2020-11-29
WA00400323,0,2021-03-25
WA00400365,0,2020-11-29
WA00400366,0,2020-11-29
WA00400384,0,2020-11-29
WA00492015,10000,2021-04-15
WA00491950,3000,2021-04-15
WA00491944,0,2021-04-15
WA00491945,4000,2021-04-15
WA00492014,5000,2021-04-15
00451185,20000,2020-11-29
KU00082654,0,2021-04-15
KU00082713,0,2021-04-15
KU00082780,0,2021-04-15
05920088,0,2020-11-29
KP0030M659,0,2021-04-16
KP00002015,0,2020-11-29
WZ21115,0,2020-11-29
RA00000770,0,2021-04-16
KS00525710-1,0,2020-11-29
19100079,0,2021-04-20
VW00000001,60,2021-11-01
00222354,200,2020-11-29
18201079,5,2020-11-29
90099561,5,2020-11-29
KPV0000091,0,2020-11-29
M20010205,0,2021-03-26
KS00525719,0,2021-04-22
KS00525721,0,2021-04-22
KS00525722,0,2021-04-22
KS00525723,0,2021-04-22
00002145,0,2020-11-29
00117018,100,2020-11-29
29504847,2000,2020-11-29
29507223,3000,2020-11-29
40063531,1200,2020-11-29
40063534,1200,2020-11-29
00012595,5,2020-11-29
05933690,5,2020-11-29
19100025,0,2020-11-29
90010978,5,2020-11-29
90060489,5,2020-11-29
90061479,5,2020-11-29
KP0A65B004-1,0,2021-04-16
KP0A64B306,0,2021-04-16
KP0A65B003,0,2021-04-16
03009955,10,2020-11-29
90101783,5,2020-11-29
ABBV000144,0,2020-11-29
ABBV000369,0,2021-01-14
ABBV000373,0,2020-11-29
WBV0000028,0,2021-04-28
WBV0000029,0,2021-04-28
WBV0000030,0,2021-04-28
WBV0000031,0,2021-04-28
WBV0000032,0,2021-04-28
00376728,40,2021-04-28
00376739,40,2021-04-28
00376783,40,2021-04-28
00415514,40,2021-04-28
00437019,40,2021-04-28
00463232,40,2021-04-28
05900999,480,2021-04-28
05920024,40,2021-04-28
05920026,40,2021-04-28
05920028,40,2021-04-28
05920032,40,2021-04-28
05920086,40,2021-04-28
05920090,40,2021-04-28
05920106,40,2021-04-28
05920174,40,2021-04-28
05920228,40,2021-04-28
20000023,40,2021-04-28
M90400721,0,2021-04-28
MS00210042,0,2020-11-29
M20010251,0,2020-11-29
00153439,0,2021-03-05
05249335,0,2020-11-29
27601089,30000,2020-11-29
28002071,300,2021-03-05
28002082,0,2021-04-19
HD00373013,1400,2020-11-29
HD00610019,1000,2020-11-29
KS00525799-1,0,2021-02-15
TH00000C0600,0,2020-11-29
12000047,3000,2020-11-29
KP0A65B001,0,2021-04-16
00525624,5,2020-11-29
25000045,10,2020-11-29
90100155,5,2020-11-29
KPV0000092,0,2020-11-29
KU00021601,1,2020-11-29
S1 0-1412407-3,1000000,2020-11-29
S1 0-1412407-4,1000000,2020-11-29
04420221,0,2020-11-29
18201066,1,2020-11-29
HD00100035,0,2020-11-29
HD00100036,0,2020-11-29
HD00508019,0,2020-11-29
KPV0000033,0,2021-04-30
MS00210053,0,2020-11-29
S1 0-1412408-2,0,2020-11-29
M1500024-1,0,2020-11-29
AS00505048,0,2021-01-27
KUV0058899,0,2021-06-05
ABB0044602-1,0,2020-11-29
05932928,0,2020-11-29
14000004,864,2020-11-29
ZG00003106,200,2020-11-29
O3 1-1393565-6,0,2020-11-29
O3 1-1393583-3,0,2020-11-29
27602410,1,2020-11-29
HD90010005,0,2020-11-29
ZGV0001300,0,2020-11-29
M20020064,1000,2021-10-05
17000474,0,2021-10-05
M20010250,0,2021-12-05
03674839,1000,2020-11-29
M20020221,100,2020-11-29
BI00000239,0,2020-11-29
BI00373051,0,2020-11-29
BI00373075,0,2020-11-29
BI00373577-1,0,2021-04-21
22000523,200,2020-11-29
22000524,300,2020-11-29
22000525,100,2020-11-29
22000526,300,2020-11-29
22000527,300,2020-11-29
22000528,200,2020-11-29
22000529,300,2020-11-29
KS00525722-1,0,2021-04-22
00987459,600,2020-11-29
6 000 514 306,0,2020-11-29
6 000 610 213,0,2020-11-29
90080894,5,2020-11-29
90212036,5,2020-11-29
BI00508000,0,2020-11-29
BI00638429,0,2020-11-29
KSV0170026,0,2020-11-29
HDE0H03461,156,2020-11-29
HDE0H03462,156,2021-01-27
ABB0085830,0,2020-11-29
ABB0340072,30,2020-11-29
ABB0365394,50,2020-11-29
M130000301,0,2020-11-29
00112662,5,2020-11-29
90097746,5,2020-11-29
KP0064C102,0,2021-05-19
27601090,65000,2020-11-29
ABB0044602-2,0,2021-02-26
KP00001102,250,2021-05-17
KP00001103,250,2021-05-17
D440000511,55,2020-11-29
25100028,0,2020-11-29
29403626,50000,2020-11-29
22000932,0,2020-11-29
ABB0386282,10000,2020-11-29
ABB0386283,5000,2021-06-05
00068981,0,2020-11-29
ABBV000164,0,2021-04-29
D44V000400,0,2020-11-29
29201213,0,2021-05-25
15001003,0,2021-05-25
M20020353,25,2021-05-25
KP00001104,250,2021-05-17
KP00001107,250,2021-05-17
19100127,0,2021-05-26
S1 4-1393531-0,100,2021-05-26
ABB9650014,0,2020-11-29
M20015291,0,2021-03-18
M20020169,0,2020-11-29
M20020171,0,2020-11-29
18201013,5,2021-05-27
00012925,5,2021-03-18
00051040,5,2020-11-29
00510983,5,2020-11-29
90201355,5,2020-11-29
OE00492472,12500,2021-05-28
KU00021840-1,0,2020-11-29
58019517,0,2020-11-29
M20015293,0,2020-11-29
M20010013-MUK,0,2021-05-31
D440000202,0,2021-01-06
D440000301,0,2021-01-06
D440000302,0,2021-01-06
M20020174,200,2021-01-06
29200984-1,2000,2020-08-12
WZ21066,0,2020-11-29
WZ21067,0,2020-11-29
WZ21068,0,2020-11-29
WZ21080,0,2020-11-29
WZ21081,0,2020-11-29
WZ21073,0,2020-11-29
WZ21083,0,2020-11-29
KS00525782-1,0,2020-11-29
WZ21082,0,2020-11-29
AS00505049-1,0,2020-11-29
AS00526010-1,0,2020-11-29
AS00615068,0,2020-11-29
O3 1412591-2,2000,2020-11-29
O3 1412608-2,1000,2020-11-29
90102619,5,2020-11-29
WZ21084,0,2020-11-29
KP00001101,250,2021-05-17
KP00001106,250,2021-05-17
KP00001109,250,2021-05-17
18201285,0,2020-11-29
KPV0000099,0,2020-11-29
15000051,1000,2021-03-06
19100067,5,2021-03-06
M20010407,0,2021-03-06
02160931,0,2021-03-06
22001434,1000,2021-02-03
ZG00003072,200,2021-03-03
00144056,100,2020-11-29
90061556,5,2020-11-29
90080333,5,2020-11-29
KP0065B008,120,2021-04-16
01069412,0,2020-11-29
00085613,20,2020-11-29
00376717,40,2021-04-28
28002467,0,2020-11-29
M20015290,0,2020-11-29
ZGV0000090,0,2020-11-29
KP0064C049,4905,2021-07-06
KP0065B004,0,2020-11-29
18201059,5,2020-11-29
NWV0005620,0,2021-01-18
19600415,0,2021-08-06
22000730,2000,2020-11-29
00130097,100,2020-11-29
00131197,0,2020-11-29
HD00010012,1000,2021-09-06
DD00551008,0,2021-09-06
AS00526036,0,2021-09-06
AS00330012,0,2021-09-06
00539539,150000,2020-11-29
22001643,0,2020-11-29
90202631,5,2020-11-29
O3 1393583-5,0,2021-03-17
AS00505080,0,2021-10-06
KS00525773,0,2021-10-06
KS00525782,0,2021-10-06
KS00525777,0,2021-10-06
KS00525772,0,2021-10-06
KS00525776,0,2021-10-06
KS00525787,0,2021-10-06
KS00525791,0,2021-10-06
KS00520703,0,2021-10-06
KS00525799,0,2021-10-06
KS00520737,0,2021-10-06
KS00525816,0,2021-10-06
27602672,25000,2020-11-29
HDE0500020,0,2021-10-06
KU00082031,0,2020-11-29
WZ20331,0,2021-11-05
WZ20352,0,2021-05-19
ABBV000526,0,2020-11-29
M20010003,0,2021-05-18
M20010007,0,2021-05-05
00011528,0,2021-11-06
00068838,0,2021-11-06
00097790,0,2021-11-06
00139623,0,2021-11-06
00143495,0,2021-11-06
00143506,0,2021-11-06
00144001,0,2021-11-06
00144012,0,2021-11-06
00201190,0,2021-11-06
00273768,0,2021-11-06
00330033,50,2021-11-06
00509201,0,2021-11-06
05934846,0,2021-11-06
05931317,0,2021-11-06
05930384,50,2021-11-06
05830186,0,2021-11-06
05931318,0,2021-11-06
05934738,0,2021-11-06
05934847,0,2021-11-06
40062148,0,2021-11-06
48016943,0,2021-11-06
48016789,0,2021-11-06
48016778,0,2021-11-06
48016668,0,2021-11-06
48016349,0,2021-11-06
48016283,0,2021-11-06
48016195,0,2021-11-06
48016107,0,2021-11-06
48016096,0,2021-11-06
48016030,0,2021-11-06
48015931,0,2021-11-06
48015084,0,2021-11-06
48015117,0,2021-11-06
40062293,0,2021-11-06
48014721,0,2021-11-06
22000825,500,2020-11-29
05265802,0,2020-11-29
22000730-2,0,2021-03-17
22000833,0,2020-11-29
22001384,350,2020-11-29
22001398,40,2020-11-29
58021024,0,2020-11-29
22V00366,0,2021-04-28
BI00500092,250,2021-06-14
150000001,1,2021-06-15
150000008,550,2021-06-15
27603473,50000,2020-11-29
47405167,0,2020-11-29
00538659,5,2020-11-29
05900183,5,2020-11-29
18201178,0,2020-11-29
18201306,0,2020-11-29
MVV120025B,0,2021-06-16
KP0065B003,0,2020-11-30
KP00002079,0,2020-11-29
KP0065B001,0,2020-11-29
27602683,5000,2020-11-29
HD00210018,400,2020-11-29
90401312,10000,2020-11-29
00232705,5,2020-11-29
00491216,5,2020-11-29
90099011,5,2020-11-29
M20010107,0,2020-11-29
22000583,500,2021-04-16
22000696,100,2020-11-29
HD90373022,0,2020-11-29
00113113,0,2020-11-29
22V00089,0,2020-11-29
15001001,0,2021-06-21
18004657,300000,2020-11-29
ABB0049499,500,2020-11-29
ABB0049504,1500,2020-11-29
ABB0340071,20,2020-11-29
ABB9650018,100,2020-11-29
00492294,5,2020-11-29
18201290,0,2020-11-29
18201293,0,2020-11-29
M20010361,0,2020-11-29
S1 3-1393531-7,100,2021-03-23
00211959,100000,2020-11-29
29200989,1,2020-11-29
40030899,0,2020-11-29
90059521,5,2020-11-29
17200118,0,2021-06-25
22000974,0,2021-06-25
27601671,10000,2021-06-25
28035665,5000,2020-11-29
28035676,5000,2020-11-29
22V00390,0,2021-02-26
ABBV000490,0,2020-11-29
00014685,5,2021-06-28
00197340,0,2021-06-28
00397364,0,2021-06-28
00509388,5,2021-06-28
RBV0404144,0,2021-06-28
05900382,0,2021-06-28
KS00525779,0,2021-10-06
D39000028,0,2020-11-29
WZ11576,0,2021-06-30
WZ20941,0,2021-06-30
WZ20919,0,2021-02-07
29200988,1,2021-04-26
37601924,500,2020-11-29
DS00491002,320,2020-11-29
00082445,20,2020-11-29
00516428,0,2021-03-05
DS00611001,3000,2020-11-29
DS90320001,0,2020-11-29
KP00002217,0,2021-04-14
O3 1412644-1,1000,2020-11-29
RB00497634,101,2020-11-29
00392106,5,2020-11-29
KPV0000120,0,2020-11-29
KPV0000114,0,2021-02-07
KS00525779-1,0,2020-11-29
KUV0059470,0,2020-11-29
M20010311,0,2020-11-29
90086009,0,2021-05-07
90090321,0,2021-05-07
00409365,0,2021-05-07
00525217,0,2021-05-07
90085932,0,2021-05-07
90086042,0,2021-05-07
KUV0051277,0,2021-06-07
PK00000014,0,2021-06-07
27602914,0,2020-11-29
RA00000760,0,2020-11-29
22V00081,0,2021-07-07
WZ21109,0,2021-07-07
ZGV0000050,0,2021-08-07
ZGV0000110,0,2021-08-07
ZGV0001100,0,2021-08-07
ZGV0001200,0,2021-08-07
ZGV0001400,0,2021-08-07
ZGV0001700,0,2021-08-07
ZGV0002100,0,2021-08-07
ZGV0002200,0,2021-08-07
ZGV0002300,0,2021-08-07
ZGV0002400,0,2021-08-07
ZGV0002900,0,2021-08-07
ZGV0003065,0,2021-08-07
150000003,1,2021-08-07
22V00396,0,2021-08-07
KS00525790,0,2021-10-06
00987516,10,2021-08-07
19100035,0,2020-11-29
DMRV000003,0,2020-11-29
S1 3-1393531-4,100,2021-03-23
WZ11313,0,2020-11-29
02290588,60,2020-11-29
19800048,1,2020-11-29
19800056,50,2020-11-29
38002379,5000,2020-11-29
00986582,12,2020-11-29
05920042,40,2021-04-28
ABBV000480,0,2020-11-29
HDEV020000,0,2021-12-07
HDEV0200U4,0,2021-12-07
HDEV02000R,0,2021-12-07
BI00102447,0,2021-12-07
00986626,50,2020-11-29
19600034,10000,2020-11-29
19600036,3000,2020-11-29
19600037,2000,2020-11-29
19600044,2000,2020-11-29
19600046,1500,2020-11-29
19600172,1000,2020-11-29
19600173,500,2020-11-29
19600208,150,2020-11-29
19600209,100,2020-11-29
19600211,100,2020-11-29
19600283,100,2020-11-29
M1500029-1,0,2020-11-29
HD00010014,1500,2020-11-29
00221166,0,2020-11-29
RBV0406002,0,2020-11-29
DD00516057,0,2020-11-29
DD00526092,0,2020-11-29
KUV0070867,100,2021-07-15
M20020298,1000,2020-11-29
KU00022252,3000,2020-11-29
22000503,1000,2020-11-29
00151459,20,2020-11-29
90201234,5,2020-11-29
M1500029,0,2021-12-07
00211719,100000,2021-12-02
22000522,300,2020-11-29
22001508,50,2020-11-29
29200986,1,2020-11-29
05920084,1,2020-11-29
22V00116,0,2020-11-29
KPV0000002,0,2021-07-20
WZ11568,0,2021-07-20
02209764,25,2020-11-29
22001512,1,2020-11-29
22000752,2000,2020-11-29
48015029,0,2021-11-06
AS00120116,0,2020-11-29
AS00615074,0,2020-11-29
PH00000004,36,2020-11-29
PH00000005,170000,2020-11-29
PH00000006,170000,2020-11-29
05920190,6240,2020-11-29
19100029,0,2020-11-29
22000753,2000,2020-11-29
22V00385,0,2021-05-20
HDE0000013,1,2020-11-29
RBV0406009,0,2020-11-29
S1 2-1393531-5,100,2021-05-26
HEIV000001,0,2021-07-21
HEIV000002,0,2021-07-21
HEIV000003,0,2021-07-21
HEIV000004,0,2021-07-21
HEIV000007,0,2021-07-21
HEIV000008,0,2021-07-21
HEIV000009,0,2021-07-21
HEM3V00001,0,2021-07-21
HEM3V00002,0,2021-07-21
HEM3V00003,0,2021-07-21
HEV1229500,0,2021-07-21
HEV1927800,0,2021-07-21
HEV1931400,0,2021-07-21
17000199-1,0,2020-11-29
MS00320021,1440,2020-11-29
22000694,250,2020-11-29
DD00551023,0,2020-11-29
