vendor_no,vendor_name,order_no,delivery_no,city,postcode,country,longitude,latitude,expected_date,order_date,posting_date,promised_date,requested_date,delivery_date,region,days_variance,otd_ld
K02533,Heidenhain-Microprint GmbH,EB21/2798,22000725,Berlin,12681,Germany,13.5398499484887,52.5392572203694,2021-10-12,2021-09-20,2021-12-13,2021-10-12,2021-10-12,2021-12-12,Germany,-61,Late Delivery
K04536,SGL CARBON GmbH,EB21/2671,BI00315009,Bonn,53170,Germany,,,2021-12-14,2021-10-09,2021-12-13,2021-12-14,2021-10-12,2021-12-12,Germany,2,On-Time Delivery
K04659,Robert Bosch GmbH,EB21/0024,HDE0001123,Bamberg,96052,Germany,10.8999192593864,49.9127651768062,2021-12-13,2021-11-11,2021-12-13,2021-12-13,2021-12-13,2021-12-12,Germany,1,On-Time Delivery
K04477,EFFBE France S.A.S.,EB21/2776,KS00503705,Habsheim,FR-68440,France,,,2021-10-12,2021-09-17,2021-12-13,2021-10-12,2021-10-12,2021-12-12,Europe,-61,Late Delivery
K03398,SKP Technik GmbH,EB21/3156,18201251,Neunkirchen,91077,Germany,11.1403446398452,49.6232913184795,2021-12-13,2021-10-27,2021-12-13,2022-01-14,2022-07-01,2021-12-12,Germany,33,On-Time Delivery
K02699,Ahlberg Metalltechnik GmbH,EB21/3230,17200119-1,Berlin,12487,Germany,13.5123030299836,52.4437609777381,2021-12-13,2021-04-11,2021-12-13,2021-12-13,2021-12-13,2021-12-12,Germany,1,On-Time Delivery
K04386,Diehl Metal Applications GmbH,EB21/3296,KU00022245-1,Berlin,14167,Germany,13.2796062383123,52.4232104487911,2021-12-13,2021-11-22,2021-12-13,2021-12-13,2021-12-13,2021-12-12,Germany,1,On-Time Delivery
K04152,Klumpp GmbH & Co. KG,EB21/3175,HDE0H03451,Bretten,75015,Germany,8.70609866530866,49.0447225640361,2021-12-13,2021-10-28,2021-12-13,2021-11-26,2021-11-26,2021-12-12,Germany,-16,Late Delivery
K04152,Klumpp GmbH & Co. KG,EB21/2962,HDE0H03451,Bretten,75015,Germany,8.70609866530866,49.0447225640361,2021-12-13,2021-04-10,2021-12-13,2021-12-11,2021-12-11,2021-12-12,Germany,-1,Late Delivery
K00875,AIR LIQUIDE Deutschland GmbH,EB21/3620,M0000005,Leipzig,04207,Germany,,,2021-12-14,2021-10-12,2021-12-14,2021-12-14,2021-12-14,2021-12-13,Germany,1,On-Time Delivery
K04533,AdduXi S.A.S.,EB21/2712,BI00224009,Bellignat,FR- 01100,France,,,2021-12-15,2021-09-13,2021-12-14,2021-12-15,2021-11-15,2021-12-13,Europe,2,On-Time Delivery
K04533,AdduXi S.A.S.,EB21/2705,BI00102304,Bellignat,FR- 01100,France,,,2022-03-01,2021-08-11,2021-12-14,2021-12-15,2022-10-01,2021-12-13,Europe,2,On-Time Delivery
K04533,AdduXi S.A.S.,EB21/2706,BI00102305,Bellignat,FR- 01100,France,,,2021-12-15,2021-09-13,2021-12-14,2021-12-15,2021-11-15,2021-12-13,Europe,2,On-Time Delivery
K04533,AdduXi S.A.S.,EB21/2707,BI00102328,Bellignat,FR- 01100,France,,,2021-12-15,2021-09-13,2021-12-14,2021-12-15,2021-11-15,2021-12-13,Europe,2,On-Time Delivery
K04580,A.R.T. Elektromech.Vertriebs-GmbH,EB21/2339,17000132-1,München,81379,Germany,11.5319279601139,48.1021508456577,2021-12-15,2021-11-08,2021-12-15,2021-12-15,2021-12-15,2021-12-13,Germany,2,On-Time Delivery
K02756,Wolters GmbH,EB21/2334,17000127,Gütersloh,33262,Germany,,,2021-12-15,2021-11-08,2021-12-15,2021-12-15,2021-12-15,2021-12-14,Germany,1,On-Time Delivery
K02771,Erhard Fröhlich GmbH,EB21/2189,17000149,Herzogenaurach,91074,Germany,10.8782767021929,49.5720950133972,2021-12-17,2021-07-28,2021-12-15,2021-12-17,2021-12-17,2021-12-12,Germany,5,On-Time Delivery
K03252,TE Connectivity Germany GmbH,EB21/3124,DMR0000010,Bensheim,64625,Germany,8.62367317247249,49.6931091860376,2021-12-14,2021-10-22,2021-12-14,2021-12-14,2021-11-26,2021-12-13,Germany,1,On-Time Delivery
K04659,Robert Bosch GmbH,EB21/0036,HDE0H11032,Bamberg,96052,Germany,10.8999192593864,49.9127651768062,2021-12-15,2021-11-11,2021-12-14,2021-12-17,2021-12-17,2021-12-13,Germany,4,On-Time Delivery
K02762,Mesa Parts GmbH,EB21/2789,17000140,Lenzkirch,79853,Germany,8.19992543586494,47.8687298032746,2021-12-13,2021-09-20,2021-12-15,2021-12-13,2021-12-13,2021-12-14,Germany,-1,Late Delivery
K00687,Walter Söhner GmbH & Co. KG,EB21/2065,KS00500003,Schwaigern,74193,Germany,9.02919311244981,49.1393429749885,2021-12-17,2021-08-20,2021-12-15,2021-12-17,2021-10-12,2021-12-14,Germany,3,On-Time Delivery
K04061,Argomm S.p.A.,EB21/2711,BI00219006,Villongo BG,IT-24060,Italy,,,2021-12-13,2021-09-13,2021-12-15,2021-12-13,2021-12-13,2021-12-14,Europe,-1,Late Delivery
K00168,Walter Schön GmbH,EB21/2951,17200120,Heroldsberg,90562,Germany,11.1156435940194,49.5422254083584,2021-12-17,2021-01-10,2021-12-15,2021-12-17,2021-03-12,2021-12-14,Germany,3,On-Time Delivery
K03230,FSD Lwerk Berlin Brandenburg,EB21/3458,HES0001602,Berlin,12209,Germany,13.3323603731155,52.4193169718975,2021-12-15,2021-11-17,2021-12-15,2021-12-15,2021-12-15,2021-12-14,Germany,1,On-Time Delivery
K03230,FSD Lwerk Berlin Brandenburg,EB21/3459,HES0082504,Berlin,12209,Germany,13.3323603731155,52.4193169718975,2021-12-15,2021-11-17,2021-12-15,2021-12-15,2021-12-15,2021-12-14,Germany,1,On-Time Delivery
K04659,Robert Bosch GmbH,EB21/0030,HDE0001154,Bamberg,96052,Germany,10.8999192593864,49.9127651768062,2021-12-15,2021-11-18,2021-12-15,2021-12-15,2021-12-15,2021-12-14,Germany,1,On-Time Delivery
K04386,Diehl Metal Applications GmbH,EB21/3412,KU00022235,Berlin,14167,Germany,13.2796062383123,52.4232104487911,2021-12-15,2021-11-17,2021-12-15,2021-12-15,2021-12-15,2021-12-14,Germany,1,On-Time Delivery
K04386,Diehl Metal Applications GmbH,EB21/3294,28000916,Berlin,14167,Germany,13.2796062383123,52.4232104487911,2021-12-15,2021-01-12,2021-12-15,2021-12-15,2021-12-15,2021-12-14,Germany,1,On-Time Delivery
K04386,Diehl Metal Applications GmbH,EB21/3478,KU00024748-4,Berlin,14167,Germany,13.2796062383123,52.4232104487911,2021-12-15,2021-11-24,2021-12-15,2021-12-15,2021-12-15,2021-12-14,Germany,1,On-Time Delivery
K04298,A. Wenzler GmbH & Co. KG,EB21/2755,RB00311103,Frittlingen,78665,Germany,8.71559482630269,48.1292294423247,2021-12-17,2020-01-24,2021-12-16,2021-12-17,2021-12-17,2021-12-15,Germany,2,On-Time Delivery
K03475,K. D. Feddersen GmbH & Co. KG,EB21/2932,HDE0004011,Hamburg,20097,Germany,10.0201629259622,53.5497036579225,2021-12-17,2021-09-30,2021-12-16,2021-12-17,2021-12-17,2021-12-15,Germany,2,On-Time Delivery
K02734,G. Rau GmbH & Co. KG,EB21/2319,17000118,Pforzheim,75172,Germany,8.6878562080705,48.8912163882511,2021-12-21,2021-10-08,2021-12-16,2021-12-21,2021-12-21,2021-12-15,Germany,6,On-Time Delivery
K04873,RAPA Automotive GmbH & Co. KG,EB21/3648,RA00000350,Selb,95100,Germany,12.1406449046142,50.1604995169849,2021-12-16,2021-02-12,2021-12-16,2021-12-16,2021-12-16,2021-12-15,Germany,1,On-Time Delivery
K04791,Promod Prototypenzentr. GmbH,EB21/3003,37405596,Horb-Bildechingen,72160,Germany,8.6626356500105,48.4450277325727,2021-12-15,2021-08-10,2021-12-15,2022-01-28,2022-01-28,2021-12-14,Germany,45,On-Time Delivery
K04413,Kuhle Industrie-Galvanik GmbH,EB21/3535,KS00525009-1,Berlin,12355,Germany,13.5003457759319,52.4125054989062,2021-12-17,2021-03-12,2021-12-17,2021-12-17,2021-12-17,2021-12-16,Germany,1,On-Time Delivery
K04413,Kuhle Industrie-Galvanik GmbH,EB21/3534,KS00525005-1,Berlin,12355,Germany,13.5003457759319,52.4125054989062,2021-12-17,2021-11-24,2021-12-17,2021-12-17,2021-12-15,2021-12-16,Germany,1,On-Time Delivery
K00031,Richard Bergner Verbindungs-,EB21/3345,24000029,Schwabach,91126,Germany,11.0005570237917,49.3152621576025,2021-12-15,2021-11-08,2021-12-17,2021-12-15,2021-12-15,2021-12-16,Germany,-1,Late Delivery
K02746,Wöhrle Metallwarenfabrik,EB21/2298,MV00491425,Wildberg,72218,Germany,8.74735164005136,48.6351855204146,2021-12-21,2021-09-11,2021-12-17,2021-12-21,2021-12-21,2021-12-16,Germany,5,On-Time Delivery
K04275,Freudenberg FST GmbH,EB21/2646,KS00113701,Weinheim,69465,Germany,,,2021-10-12,2021-09-17,2021-12-17,2021-10-12,2021-11-26,2021-12-16,Germany,-65,Late Delivery
K04061,Argomm S.p.A.,EB21/2709,BI00106006,Villongo BG,IT-24060,Italy,,,2021-12-21,2021-09-13,2021-12-17,2021-12-21,2021-12-13,2021-12-16,Europe,5,On-Time Delivery
K00258,TAMPOPRINT GmbH,EB21/3319,00981320,Korntal-Münchingen,70825,Germany,9.10080576610693,48.8486224696136,2021-12-20,2021-06-12,2021-12-17,2021-12-20,2021-12-20,2021-12-16,Germany,4,On-Time Delivery
K02809,Batal Präzisionswellen GmbH,EB21/1776,17200122,Lauf a. d. Pegnitz,91207,Germany,11.2565778701226,49.5214823483338,2021-12-20,2021-06-14,2021-12-17,2021-12-20,2021-12-20,2021-12-16,Germany,4,On-Time Delivery
K04659,Robert Bosch GmbH,EB21/0036,HDE0H11032,Bamberg,96052,Germany,10.8999192593864,49.9127651768062,2021-12-17,2021-05-11,2021-12-17,2021-12-17,2021-12-17,2021-12-16,Germany,1,On-Time Delivery
K04659,Robert Bosch GmbH,EB21/0033,HDE0001158,Bamberg,96052,Germany,10.8999192593864,49.9127651768062,2021-12-17,2021-03-12,2021-12-17,2022-01-14,2022-01-14,2021-12-16,Germany,29,On-Time Delivery
K04659,Robert Bosch GmbH,EB21/0031,HDE0001156,Bamberg,96052,Germany,10.8999192593864,49.9127651768062,2021-12-17,2021-06-10,2021-12-17,2021-12-17,2021-12-17,2021-12-16,Germany,1,On-Time Delivery
K04159,Hella GmbH & Co. KGaA,EB21/3343,HES0093900,Lippstadt,59552,Germany,,,2021-12-21,2021-11-16,2021-12-17,2021-12-21,2021-12-21,2021-12-16,Germany,5,On-Time Delivery
K03665,INTEG GmbH,EB21/2734,BI00500837,Bad Driburg,33014,Germany,9.03938946669355,51.7264934967476,2021-12-22,2021-09-13,2021-12-20,2021-12-22,2021-12-11,2021-12-19,Germany,3,On-Time Delivery
K03665,INTEG GmbH,EB21/2733,BI00500113,Bad Driburg,33014,Germany,9.03938946669355,51.7264934967476,2021-12-22,2021-05-02,2021-12-20,2021-12-22,2021-12-11,2021-12-19,Germany,3,On-Time Delivery
K04733,KE Elektronik GmbH,EB21/2748,RB00402314,Kressberg-Marktlustenau,74594,Germany,10.1902683021915,49.1362451133987,2021-12-17,2021-09-17,2021-12-20,2021-12-17,2021-12-17,2021-12-19,Germany,-2,Late Delivery
K04538,Woco Industrietechnik GmbH,EB21/2720,BI00419018,Bad Soden-Salmünster,63628,Germany,9.44515446168684,50.2636288702592,2022-01-31,2021-09-13,2021-12-20,2022-01-31,2021-12-13,2021-12-19,Germany,43,On-Time Delivery
K04275,Freudenberg FST GmbH,EB21/2646,KS00113701,Weinheim,69465,Germany,,,2021-10-12,2021-09-17,2021-12-17,2021-10-12,2021-11-26,2021-12-16,Germany,-65,Late Delivery
K04413,Kuhle Industrie-Galvanik GmbH,EB21/3644,KS00525009-1,Berlin,12355,Germany,13.5003457759319,52.4125054989062,2021-12-21,2021-07-12,2021-12-20,2021-12-21,2021-12-21,2021-12-19,Germany,2,On-Time Delivery
K02699,Ahlberg Metalltechnik GmbH,EB21/2494,KU00322240,Berlin,12487,Germany,13.5123030299836,52.4437609777381,2021-12-20,2021-08-30,2021-12-20,2021-12-20,2021-12-20,2021-12-19,Germany,1,On-Time Delivery
K04538,Woco Industrietechnik GmbH,EB21/2729,BI00703022,Bad Soden-Salmünster,63628,Germany,9.44515446168684,50.2636288702592,2021-12-22,2021-09-13,2021-12-20,2021-12-22,2021-11-15,2021-12-19,Germany,3,On-Time Delivery
K00166,Conrad Electronic SE,EB21/3639,00987526,Hirschau,92240,Germany,,,2021-12-20,2021-12-13,2021-12-20,2021-12-20,2021-12-20,2021-12-19,Germany,1,On-Time Delivery
K00633,Teltower Diakon. Werkstätten,EB21/3457,O3 1-1393583-5,Teltow,14513,Germany,13.2772322454355,52.3868799999217,2021-12-20,2021-07-12,2021-12-20,2021-12-21,2021-12-21,2021-12-19,Germany,2,On-Time Delivery
K00623,Brenntag GmbH,EB21/3602,00980239,Berlin,12347,Germany,13.4335618050316,52.4545967334104,2021-12-20,2021-06-12,2021-12-21,2021-12-20,2021-12-20,2021-12-20,Germany,0,On-Time Delivery
K04536,SGL CARBON GmbH,EB21/2669,BI00290072,Bonn,53170,Germany,,,2021-12-14,2021-09-09,2021-12-21,2021-12-14,2021-11-26,2021-12-20,Germany,-6,Late Delivery
K03665,INTEG GmbH,EB21/0973,BI00500092-1,Bad Driburg,33014,Germany,9.03938946669355,51.7264934967476,2021-12-21,2021-08-10,2021-12-21,2021-12-21,2021-08-11,2021-12-20,Germany,1,On-Time Delivery
K03665,INTEG GmbH,EB21/0973,BI00500974-1,Bad Driburg,33014,Germany,9.03938946669355,51.7264934967476,2021-12-21,2021-08-10,2021-12-21,2021-12-21,2021-08-11,2021-12-20,Germany,1,On-Time Delivery
K04914,Bluhm Systeme GmbH,EB21/3472,RA00000800,Rheinbreitbach,53619,Germany,7.24887319156063,50.6246773814629,2021-12-21,2021-11-22,2021-12-21,2021-12-22,2021-12-16,2021-12-20,Germany,2,On-Time Delivery
K02699,Ahlberg Metalltechnik GmbH,EB21/1784,17200124,Berlin,12487,Germany,13.5123030299836,52.4437609777381,2021-12-22,2021-06-14,2021-12-22,2021-12-22,2021-12-17,2021-12-21,Germany,1,On-Time Delivery
K04370,Gubesch Thermoforming GmbH,EB21/2874,O3 1498033-1,Wilhelmsdorf,91489,Germany,10.7355168703528,49.5784399913823,2021-12-23,2021-09-24,2021-12-23,2021-12-15,2021-12-15,2021-12-22,Germany,-7,Late Delivery
K02791,fs Etiketten GmbH,EB21/3662,ZV00133554,Friesenheim,77948,Germany,7.89731570875932,48.377788765459,2021-12-23,2021-12-15,2021-12-30,2021-12-23,2021-12-17,2021-12-28,Germany,-5,Late Delivery
K04727,FRANTOS GmbH & Co. KG,EB21/1436,17000138,Feldkirchen,85622,Germany,11.7488861207442,48.1454095746315,2022-03-01,2021-05-05,2021-12-30,2021-12-28,2022-05-01,2022-02-01,Germany,-35,Late Delivery
K04127,Robert Bosch GmbH,EB21/2139,RB00491840,Waiblingen,71332,Germany,9.30822748706071,48.8271787466608,2021-12-17,2021-04-06,2021-12-30,2021-12-17,2021-08-10,2021-12-20,Germany,-3,Late Delivery
K04074,Hoffmann GmbH,EB21/2815,MV00491357,Pforzheim,75177,Germany,8.71097272365639,48.9121466014888,2022-01-14,2021-01-10,2022-01-14,2022-01-14,2022-01-14,2022-01-13,Germany,1,On-Time Delivery
K04330,TRICOR,EB21/3059,40000026,Eppishausen,87745,Germany,10.5280790362947,48.182549736653,2022-01-14,2021-12-23,2022-01-14,2022-01-14,2022-01-14,2022-01-13,Germany,1,On-Time Delivery
K04330,TRICOR,EB21/3059,40000027,Eppishausen,87745,Germany,10.5280790362947,48.182549736653,2022-01-14,2021-12-23,2022-01-14,2022-01-14,2022-01-14,2022-01-13,Germany,1,On-Time Delivery
K04386,Diehl Metal Applications GmbH,EB21/3446,29201610,Berlin,14167,Germany,13.2796062383123,52.4232104487911,2022-01-14,2021-12-23,2022-01-14,2022-01-14,2022-01-14,2022-01-13,Germany,1,On-Time Delivery
K04659,Robert Bosch GmbH,EB22/0027,HDE0H17008,Bamberg,96052,Germany,10.8999192593864,49.9127651768062,2022-01-14,2021-06-10,2022-01-14,2022-01-14,2022-01-14,2022-01-13,Germany,1,On-Time Delivery
K04659,Robert Bosch GmbH,EB22/0026,HDE0H11032,Bamberg,96052,Germany,10.8999192593864,49.9127651768062,2022-01-14,2021-06-08,2022-01-14,2022-01-14,2022-01-14,2022-01-13,Germany,1,On-Time Delivery
K04659,Robert Bosch GmbH,EB22/0026,HDE0H11032,Bamberg,96052,Germany,10.8999192593864,49.9127651768062,2022-01-14,2021-06-08,2022-01-14,2022-01-14,2022-01-14,2022-01-13,Germany,1,On-Time Delivery
K04659,Robert Bosch GmbH,EB22/0022,HDE0001157,Bamberg,96052,Germany,10.8999192593864,49.9127651768062,2022-01-14,2021-11-18,2022-01-14,2022-01-14,2022-01-14,2022-01-13,Germany,1,On-Time Delivery
K04659,Robert Bosch GmbH,EB22/0021,HDE0001156,Bamberg,96052,Germany,10.8999192593864,49.9127651768062,2022-01-14,2021-11-11,2022-01-14,2022-01-14,2022-01-14,2022-01-13,Germany,1,On-Time Delivery
K04659,Robert Bosch GmbH,EB22/0020,HDE0001154,Bamberg,96052,Germany,10.8999192593864,49.9127651768062,2022-01-14,2021-11-18,2022-01-14,2022-01-14,2022-01-14,2022-01-13,Germany,1,On-Time Delivery
K02786,DS Smith Packaging,EB21/3017,17000404,Donauwörth,86609,Germany,10.766262986799,48.7264950493126,2022-01-18,2021-11-10,2022-01-14,2022-01-18,2022-01-15,2022-01-13,Germany,5,On-Time Delivery
K04659,Robert Bosch GmbH,EB22/0015,HDE0001125,Bamberg,96052,Germany,10.8999192593864,49.9127651768062,2022-01-14,2021-11-25,2022-01-14,2022-01-14,2022-01-14,2022-01-13,Germany,1,On-Time Delivery
K04386,Diehl Metal Applications GmbH,EB21/3438,05920406,Berlin,14167,Germany,13.2796062383123,52.4232104487911,2022-01-14,2021-10-12,2022-01-14,2022-01-14,2022-01-14,2022-01-13,Germany,1,On-Time Delivery
K04386,Diehl Metal Applications GmbH,EB21/3438,05920408,Berlin,14167,Germany,13.2796062383123,52.4232104487911,2022-01-14,2021-10-12,2022-01-14,2022-01-14,2022-01-14,2022-01-13,Germany,1,On-Time Delivery
K03465,LATI Industria Termoplastici,EB21/3291,WA00963902,Wiesbaden,65205,Germany,8.31549057632608,50.0527977825316,2022-01-14,2021-08-13,2022-01-14,2022-01-14,2022-01-14,2022-01-13,Germany,1,On-Time Delivery
K04876,Albis Distribution GmbH & Co. KG,EB21/2940,M20020354,Berlin,10713,Germany,13.3161107580713,52.4869762041054,2022-01-14,2021-10-20,2022-01-14,2022-01-14,2022-01-14,2022-01-13,Germany,1,On-Time Delivery
K00074,Gebr. Geisler GmbH,EB21/2882,19600145,Berlin,10969,Germany,13.404576744008,52.5045966317146,2022-01-14,2021-09-28,2022-01-14,2022-01-14,2022-01-14,2022-01-13,Germany,1,On-Time Delivery
K04063,COPROTEC Systeme GmbH,EB21/2642,DR00326032,Obergünzburg,87634,Germany,10.4388276527909,47.8527044713964,2022-01-14,2021-07-09,2022-01-17,2022-01-14,2022-07-01,2022-01-13,Germany,1,On-Time Delivery
K04063,COPROTEC Systeme GmbH,EB21/2641,DR00300034,Obergünzburg,87634,Germany,10.4388276527909,47.8527044713964,2022-01-14,2021-07-09,2022-01-17,2022-01-14,2022-07-01,2022-01-13,Germany,1,On-Time Delivery
K04063,COPROTEC Systeme GmbH,EB21/2643,DR00350013,Obergünzburg,87634,Germany,10.4388276527909,47.8527044713964,2022-01-14,2021-07-09,2022-01-17,2022-01-14,2022-07-01,2022-01-13,Germany,1,On-Time Delivery
K04063,COPROTEC Systeme GmbH,EB21/2645,DR00350023,Obergünzburg,87634,Germany,10.4388276527909,47.8527044713964,2022-01-14,2021-07-09,2022-01-17,2022-01-14,2022-07-01,2022-01-13,Germany,1,On-Time Delivery
K04063,COPROTEC Systeme GmbH,EB21/2644,DR00350028,Obergünzburg,87634,Germany,10.4388276527909,47.8527044713964,2022-01-14,2021-07-09,2022-01-17,2022-01-14,2022-07-01,2022-01-13,Germany,1,On-Time Delivery
K04607,Bodycote,EB21/3640,KS00525755,Ebersbach,73061,Germany,9.51926666778968,48.713385385668,2022-01-19,2021-12-23,2022-01-18,2022-01-19,2022-01-19,2022-01-17,Germany,2,On-Time Delivery
K02506,Wieland Roessler GmbH,EB21/3521,02271815,Kaufbeuren-Neugablonz,87600,Germany,10.6165190767987,47.8823980568873,2022-01-14,2021-12-23,2022-01-18,2022-01-14,2022-01-14,2022-01-17,Germany,-3,Late Delivery
K02506,Wieland Roessler GmbH,EB21/3221,19800061,Kaufbeuren-Neugablonz,87600,Germany,10.6165190767987,47.8823980568873,2022-01-14,2021-12-23,2022-01-18,2022-01-14,2022-01-14,2022-01-17,Germany,-3,Late Delivery
K00168,Walter Schön GmbH,EB21/3520,28035390,Heroldsberg,90562,Germany,11.1156435940194,49.5422254083584,2022-01-21,2021-01-12,2022-01-18,2022-01-21,2022-01-21,2022-01-17,Germany,4,On-Time Delivery
K00633,Teltower Diakon. Werkstätten,EB22/0089,90401324,Teltow,14513,Germany,13.2772322454355,52.3868799999217,2022-01-19,2021-12-23,2022-01-19,2022-01-19,2022-01-19,2022-01-18,Germany,1,On-Time Delivery
K04538,Woco Industrietechnik GmbH,EB21/2720,BI00419018,Bad Soden-Salmünster,63628,Germany,9.44515446168684,50.2636288702592,2022-01-31,2021-09-13,2022-01-19,2022-01-31,2021-12-13,2022-01-18,Germany,13,On-Time Delivery
K04848,schmid alutec gmbh & co.kg,EB22/0072,RA00000340,Remshalden,73630,Germany,9.43471436786505,48.8182057811733,2022-01-17,2021-09-27,2022-01-17,2022-01-17,2022-01-17,2022-01-16,Germany,1,On-Time Delivery
K03192,ECOMAL Europe GmbH,EB21/2321,18000013,Kirchzarten,79199,Germany,7.95519556480059,47.9625405283449,2022-01-21,2021-11-08,2022-01-19,2022-01-21,2021-11-19,2022-01-18,Germany,3,On-Time Delivery
K03023,Wilhelm Schumacher GmbH,EB21/1480,17000254,Hilchenbach,57271,Germany,8.12624968646874,50.9876145933649,2022-01-21,2021-09-06,2022-01-19,2022-01-21,2021-11-19,2022-01-18,Germany,3,On-Time Delivery
K03909,Nordpack GmbH,EB21/3085,22001469,Isernhagen,30916,Germany,9.85034511237563,52.4578558876933,2022-01-14,2021-12-23,2022-01-19,2022-01-14,2022-01-14,2022-01-18,Germany,-4,Late Delivery
K04250,c:met GmbH,EB21/3576,17000265,Wendelstein,90530,Germany,11.1661511343081,49.3471872881342,2022-01-14,2021-06-12,2022-01-19,2022-01-14,2022-01-14,2022-01-18,Germany,-4,Late Delivery
K03068,Müller Präzision GmbH,EB21/3582,17200135,Cham,93413,Germany,12.6633788891433,49.208840150285,2022-01-21,2021-09-12,2022-01-19,2022-01-21,2022-01-21,2022-01-18,Germany,3,On-Time Delivery
K03068,Müller Präzision GmbH,EB21/3582,17200135,Cham,93413,Germany,12.6633788891433,49.208840150285,2022-01-21,2021-09-12,2022-01-19,2022-01-21,2022-01-21,2022-01-18,Germany,3,On-Time Delivery
K04386,Diehl Metal Applications GmbH,EB21/1707,05920210,Berlin,14167,Germany,13.2796062383123,52.4232104487911,2022-01-19,2021-07-06,2022-01-19,2022-01-19,2022-07-01,2022-01-18,Germany,1,On-Time Delivery
K04386,Diehl Metal Applications GmbH,EB21/3724,17200125,Berlin,14167,Germany,13.2796062383123,52.4232104487911,2022-01-19,2021-12-23,2022-01-19,2022-01-19,2022-01-28,2022-01-18,Germany,1,On-Time Delivery
K00074,Gebr. Geisler GmbH,EB21/3659,00345677,Berlin,10969,Germany,13.404576744008,52.5045966317146,2022-01-21,2021-12-15,2022-01-20,2022-01-21,2022-01-21,2022-01-19,Germany,2,On-Time Delivery
K00074,Gebr. Geisler GmbH,EB21/3659,00345655,Berlin,10969,Germany,13.404576744008,52.5045966317146,2022-01-21,2021-12-15,2022-01-20,2022-01-21,2022-01-21,2022-01-19,Germany,2,On-Time Delivery
K04137,Heismann Drehtechnik,EB21/2823,MV00491619,Velbert,42551,Germany,7.06024465172369,51.3520922500652,2022-01-20,2021-11-25,2022-01-20,2022-01-20,2022-01-20,2022-01-19,Germany,1,On-Time Delivery
K03447,Weppler Filter GmbH,EB21/3171,HDE0430752,Oberursel,61440,Germany,8.55251901954204,50.2097968873942,2022-01-21,2021-10-28,2022-01-20,2022-01-21,2022-01-21,2022-01-19,Germany,2,On-Time Delivery
K03230,FSD Lwerk Berlin Brandenburg,EB22/0074,HES0001602,Berlin,12209,Germany,13.3323603731155,52.4193169718975,2022-01-21,2021-12-23,2022-01-21,2022-01-21,2022-01-21,2022-01-20,Germany,1,On-Time Delivery
K04659,Robert Bosch GmbH,EB22/0021,HDE0001156,Bamberg,96052,Germany,10.8999192593864,49.9127651768062,2022-01-21,2021-11-11,2022-01-21,2022-01-21,2022-01-21,2022-01-20,Germany,1,On-Time Delivery
