vendor_no,purchase_no,amount,location_code,order_date,qty_invoiced,qty_received,qty,receipt_date,requested_date
K04386,90082808,1023.0,A-01,2021-10-11,3100,3100,3100,2021-11-21,2021-11-24
K04769,KP0064B003,780.0,A-01,2021-02-11,600,600,600,2021-11-22,2021-11-15
K04769,KP0064B004,780.0,A-01,2021-02-11,600,600,600,2021-11-22,2021-11-15
K02951,KU00033417,292.64,A-01,2021-10-12,944,944,944,2022-04-01,2022-07-01
K03252,O3 1412601-2,740.34,A-01,2021-10-29,0,7360,7360,2021-06-12,2021-03-12
K04607,KS00525792-1,162.8,B-01,2021-09-11,220,220,220,2021-11-28,2021-11-30
K00130,HES0000090,639.71,A-01,2021-03-11,147,147,147,2021-12-19,2021-12-17
K02506,19800061,1957.38,B-01,2022-05-01,102,102,102,2022-01-17,2022-01-19
K04682,MV00491619-1,1243.8,B-01,2021-05-11,8704,8704,8704,2021-11-23,2021-11-26
K04607,KS00525771-1,389.84,B-01,2021-12-11,504,504,504,2021-11-30,2021-03-12
K03390,M20020111,848.0,B-01,2021-12-11,100,100,100,2021-12-12,2021-12-17
K03806,DR90218013,134.13,B-01,2021-04-11,2937,2937,2937,2021-11-15,2021-12-11
K04152,HDE0H03445,184.18,A-01,2021-09-24,644,644,644,2022-01-23,2021-03-12
K04152,HDE0H03445,46.05,A-01,2021-09-24,161,161,161,2022-01-23,2021-03-12
K04152,HDE0H03446,230.23,A-01,2021-09-24,805,805,805,2022-01-23,2021-03-12
K04152,HDE0H03447,91.52,A-01,2021-09-24,320,320,320,2022-01-23,2021-03-12
K04152,HDE0H03447,45.76,A-01,2021-09-24,160,160,160,2022-01-23,2021-03-12
K04152,HDE0H03448,183.04,A-01,2021-09-24,640,640,640,2022-01-23,2021-03-12
K04152,HDE0H03448,45.76,A-01,2021-09-24,160,160,160,2022-01-23,2021-03-12
K04152,HDE0H03449,91.52,A-01,2021-09-24,320,320,320,2022-01-23,2021-03-12
K04152,HDE0H03449,274.56,A-01,2021-09-24,960,960,960,2022-01-23,2021-03-12
K04152,HDE0H03450,228.8,A-01,2021-09-24,800,800,800,2022-01-23,2021-03-12
K04152,HDE0H03451,227.37,A-01,2021-09-24,795,795,795,2022-01-23,2021-03-12
K04152,HDE0H03452,227.37,A-01,2021-09-24,795,795,795,2022-01-23,2021-03-12
K02699,17200119-1,2360.0,A-01,2021-04-11,20000,20000,20000,2021-12-12,2021-12-13
K00168,17200120,1114.25,A-01,2021-11-19,25000,25000,25000,2022-11-01,2021-12-17
K03068,17200135,4388.0,A-01,2021-10-29,20000,20000,20000,2021-11-29,2021-03-12
K02737,17000180,338.1,B-01,2021-04-11,525,525,525,2022-12-01,2022-01-13
K03066,MV00409230,4817.02,B-01,2021-10-12,416,416,416,2022-01-02,2022-04-02
K04607,KS00520734-1,384.43,B-01,2021-11-18,497,497,497,2021-12-12,2021-09-12
K04607,KS00525771-1,389.84,B-01,2021-11-16,504,504,504,2021-12-12,2021-07-12
K03806,KS90525704,105.0,B-01,2021-12-11,504,504,504,2021-11-24,2021-11-26
K00875,M0000009,228.3,A-01,2021-09-11,1,1,1,2021-08-11,2021-09-11
K04451,17000100,3960.0,B-01,2021-08-11,15000,15000,15000,2022-01-02,2022-04-02
K02728,17001018,2143.0,B-01,2021-12-11,5000,5000,5000,2022-01-25,2022-01-21
K00875,M0000001,425.38,B-PROD,2021-11-15,1,1,1,2021-11-14,2021-11-15
K00875,M0000002,228.3,B-PROD,2021-11-15,1,1,1,2021-11-14,2021-11-15
K00633,39403559,42.5,A-01,2021-01-11,500,500,500,2021-11-28,2021-11-29
K00633,O3 1393582-4,50.0,A-01,2021-11-15,1000,1000,1000,2021-11-28,2021-11-29
K00633,90401324,50.0,A-01,2021-10-29,2000,2000,2000,2021-11-28,2021-11-19
K00293,27601550,2347.95,A-01,2021-12-23,0,0,15000,2021-05-31,2022-05-02
K04607,KS00520716-1,793.66,B-01,2021-11-15,1105,1105,1105,2021-05-12,2021-06-12
K00875,M0000009,228.3,A-01,2021-10-11,1,1,1,2021-10-11,2021-11-11
K03806,KS90525704,105.0,B-01,2021-12-11,510,510,510,2021-11-24,2021-11-26
K03465,WA00963902,1600.0,B-01,2021-08-13,250,250,250,2022-01-13,2022-01-14
K04386,28000916,2725.8,A-01,2021-01-12,12980,12980,12980,2021-12-14,2021-12-15
K04386,KU00022245-1,1080.0,A-01,2021-11-22,4500,4500,4500,2021-12-12,2021-12-13
K00276,D410214063,8495.0,A-01,2021-10-22,250,250,250,2021-12-19,2021-03-12
K03806,KS90355001,105.0,B-01,2021-12-11,2000,2000,2000,2021-11-22,2021-11-26
K04607,KS00520735-1,182.4,B-01,2021-12-17,285,285,285,2021-12-14,2021-12-17
K00806,11000055,275.16,A-01,2021-12-17,6,6,6,2021-11-18,2022-01-14
K04413,KS00525005-1,743.9,B-01,2021-03-11,504,504,504,2021-11-18,2021-11-24
K04413,DR00551024,626.4,B-01,2021-11-11,1740,1740,1740,2021-11-18,2021-11-30
K04661,HDE0127091,758.4,A-01,2021-11-11,9600,9600,9600,2021-09-12,2021-10-12
K04491,HDE0900151,264.4,A-01,2021-12-17,4000,4000,4000,2022-12-01,2022-01-14
K03447,HDE0H39001,530.5,A-01,2021-10-12,5000,5000,5000,2022-05-01,2022-07-01
K00258,00981320,180.7,A-01,2021-06-12,2,2,2,2021-12-16,2021-12-20
K03665,BI00500837,10403.77,B-01,2021-12-11,0,419,419,2022-03-02,2022-01-28
K00633,O3 4-1393565-1,3.15,A-01,2021-11-19,210,210,210,2021-02-12,2021-03-12
K00633,O3 1-1393583-5,38.0,A-01,2021-11-19,400,400,400,2021-02-12,2021-03-12
K00633,O3 2-1393565-1,5.0,A-01,2021-11-19,1000,1000,1000,2021-02-12,2021-03-12
K03374,M20020154,175.45,B-01,2021-10-29,5,5,5,2021-11-28,2021-10-12
K03806,DR90550001,95.0,B-01,2021-11-26,1600,1600,1600,2021-11-28,2021-11-26
K00130,01065045,768.03,A-01,2021-11-19,118,118,118,2021-12-19,2021-12-17
K00130,DR01060001,1775.67,A-01,2021-10-22,202,202,202,2021-12-19,2021-12-17
K04370,19600162,465.89,A-01,2021-12-17,0,0,960,2022-01-24,2022-01-28
K04370,19600164,910.44,A-01,2021-12-17,1080,1080,1080,2022-01-24,2022-01-14
K04159,HES0093900,4145.7,A-01,2021-11-16,10000,10000,10000,2021-12-16,2021-12-21
K00031,24000029,1536.87,B-01,2021-11-08,7102,7102,7102,2021-12-16,2021-12-15
K03230,KP0064B314,173.7,A-01,2021-11-17,582,582,582,2021-01-12,2021-11-24
K99999,28001499,60.53,A-01,2021-07-30,100,100,100,2022-06-01,2021-11-26
K99999,GK00059100,21.77,A-01,2021-11-26,0,0,1,2022-06-01,2021-11-26
K00875,M0000009,228.3,A-01,2021-11-17,1,1,1,2021-11-17,2021-11-18
K04413,KS00525727-1,369.0,B-01,2021-12-11,250,250,250,2021-11-25,2021-11-26
K04413,GK00059100,77.08,A-01,2021-11-26,87,87,87,2021-11-30,2021-11-26
K04413,GK00059100,77.08,A-01,2021-11-26,25,25,25,2021-11-30,2021-11-26
K04413,GK00059100,77.08,A-01,2021-11-26,25,25,25,2021-11-30,2021-11-26
K04413,KS00520739-1,810.0,B-01,2021-11-19,500,500,500,2021-11-25,2021-03-12
K02804,DR30324353,0.0,B-PROD,2021-11-18,2000,2000,2000,2021-10-18,2021-11-18
K02804,DR30324352,0.0,B-PROD,2021-11-18,2000,2000,2000,2021-10-18,2021-11-18
K02804,DR30121351,0.0,B-PROD,2021-11-18,560,560,560,2021-10-18,2021-11-18
K02804,DR30420202,0.0,B-PROD,2021-11-18,500,500,500,2021-10-18,2021-11-18
K02804,DR30102207,0.0,B-PROD,2021-11-18,2316,2316,2316,2021-10-18,2021-11-18
K02804,DR30123355,0.0,B-PROD,2021-11-18,885,885,885,2021-10-18,2021-11-18
K02804,DR30290351,0.0,B-PROD,2021-11-18,3561,3561,3561,2021-10-18,2021-11-18
K02804,DR30120202,0.0,B-PROD,2021-11-18,750,750,750,2021-10-18,2021-11-18
K02804,DR30200354,0.0,B-PROD,2021-11-18,1000,1000,1000,2021-10-18,2021-11-18
K02804,DR30328454,0.0,B-PROD,2021-11-18,480,480,480,2021-10-18,2021-11-18
K02804,DR30102208,0.0,B-PROD,2021-11-18,3880,3880,3880,2021-10-18,2021-11-18
K02804,DR30115351,0.0,B-PROD,2021-11-18,980,980,980,2021-10-18,2021-11-18
K02804,DR30612351,0.0,B-PROD,2021-11-18,2000,2000,2000,2021-10-18,2021-11-18
K02804,DR30522355,0.0,B-PROD,2021-11-18,1500,1500,1500,2021-10-18,2021-11-18
K02804,DR30499708,0.0,B-PROD,2021-11-18,1500,1500,1500,2021-10-18,2021-11-18
K02804,DR30709371,0.0,B-PROD,2021-11-18,231,231,231,2021-10-18,2021-11-18
K02804,DR30505375,0.0,B-PROD,2021-11-18,420,420,420,2021-10-18,2021-11-18
K00168,28036061,64.5,A-01,2021-11-17,5000,5000,5000,2022-11-01,2022-07-01
K03806,90082935,95.0,A-01,2021-11-17,2000,2000,2000,2021-11-28,2021-11-26
K04682,MV00491619-1,1243.8,B-01,2021-11-19,8704,8704,8704,2021-12-12,2021-10-12
K04127,ML00492454,2000.0,B-01,2021-11-26,400000,400000,400000,2021-11-24,2021-11-26
K04127,WA00963902,1444.0,B-01,2021-01-10,400,400,400,2021-11-24,2021-11-26
K04127,ML00404826,364.8,B-PROD,2021-11-25,3800,3800,3800,2021-03-12,2021-11-25
K04127,ML00492120,8720.0,B-PROD,2021-11-25,50000,50000,50000,2021-03-12,2021-11-25
K04127,ML00492121,9245.0,B-PROD,2021-11-25,50000,50000,50000,2021-03-12,2021-11-25
K04127,ML00492122,4845.0,B-PROD,2021-11-25,25000,25000,25000,2021-03-12,2021-11-25
K04127,ML00492453,1204.0,B-PROD,2021-11-25,280000,280000,280000,2021-03-12,2021-11-25
K04152,HDE0H03442,92.66,A-01,2021-11-18,324,324,324,2022-01-23,2022-07-01
K04152,HDE0H03443,139.0,A-01,2021-11-18,486,486,486,2022-01-23,2022-07-01
K04152,HDE0H03444,184.18,A-01,2021-11-18,644,644,644,2022-01-23,2022-07-01
K04152,HDE0H03445,230.23,A-01,2021-11-18,805,805,805,2022-01-23,2022-07-01
K04152,HDE0H03446,276.28,A-01,2021-11-18,966,966,966,2022-01-23,2022-07-01
K04152,HDE0H03447,228.8,A-01,2021-11-18,800,800,800,2022-01-23,2022-07-01
K04152,HDE0H03448,274.56,A-01,2021-11-18,960,960,960,2022-01-23,2022-07-01
K04152,HDE0H03449,91.52,A-01,2021-11-18,320,320,320,2022-01-23,2022-07-01
K04152,HDE0H03449,137.28,A-01,2021-10-29,480,480,480,2022-01-23,2022-07-01
K04152,HDE0H03450,137.28,A-01,2021-11-18,480,480,480,2022-01-23,2022-07-01
K04152,HDE0H03451,136.42,A-01,2021-11-18,477,477,477,2022-01-23,2022-07-01
K04152,HDE0H03453,136.42,A-01,2021-11-18,477,477,477,2022-01-23,2022-07-01
K02549,01550002,9204.6,B-01,2021-11-11,250,250,250,2021-11-24,2021-11-25
K02549,01550046,20150.0,B-01,2021-11-11,500,500,500,2021-11-24,2021-11-25
K02506,02036059,1196.64,B-01,2021-12-23,108,108,108,2022-01-25,2022-06-01
K04903,SR00005284,0.0,A-01,2021-11-26,2,2,2,2021-11-28,2021-11-26
K04413,KS00520708-1,836.4,B-01,2021-11-17,480,480,480,2021-11-25,2021-01-12
K04413,KS00525736-1,362.88,B-01,2021-11-19,252,252,252,2021-11-25,2021-03-12
K03048,KP0026M691,582.8,A-01,2021-11-19,15500,15500,15500,2021-01-12,2021-12-17
K04877,KP0030M658,112.0,A-01,2021-11-19,10000,10000,10000,2021-11-24,2021-11-26
K04766,KP0064C054-1,386.34,A-01,2021-11-19,1410,1410,1410,2021-11-30,2021-01-12
K04766,KP0064C057-1,386.34,A-01,2021-11-19,1410,1410,1410,2021-11-30,2021-01-12
K04537,BI00329006,1620.0,B-01,2021-11-22,10000,10000,10000,2022-01-30,2022-01-31
K04386,KU00022235,3010.0,A-01,2021-11-17,2150,2150,2150,2021-12-14,2021-12-15
K02103,DR00100040,1980.0,B-01,2021-12-23,1952,1952,1952,2022-01-24,2022-01-21
K04386,27601531,616.14,B-01,2021-03-12,9780,9780,9780,2022-05-01,2022-07-01
K04873,RA00001040,2779.2,A-01,2021-08-11,720,720,720,2022-01-13,2021-06-12
K04873,RA00001040,4632.0,A-01,2021-08-11,1200,1200,1200,2022-01-13,2021-06-12
K04244,DR00230001,193.76,B-01,2021-12-15,25000,25000,25000,2022-09-01,2021-12-15
K02699,29200399,1360.0,A-01,2021-11-23,2000,2000,2000,2022-09-01,2022-07-01
K04386,05920406,2178.54,B-01,2021-10-12,5187,5187,5187,2022-01-13,2022-01-14
K04386,05920408,2178.54,B-01,2021-10-12,5187,5187,5187,2022-01-13,2022-01-14
K00130,01065143,301.3,A-01,2021-11-24,31,31,31,2022-05-01,2022-07-01
K00130,01065870,140.32,A-01,2021-11-24,21,21,21,2022-05-01,2022-07-01
K02332,KU00021684,91.04,A-01,2021-11-30,4500,4500,4500,2021-01-12,2021-03-12
K04386,17200132,4517.1,A-01,2021-11-24,23900,23900,23900,2022-04-01,2022-07-01
K04386,29201610,984.5,A-01,2021-12-23,1100,1100,1100,2022-01-13,2022-01-14
K02699,ABB0038955-1,1598.22,A-01,2021-11-24,3900,3900,3900,2022-01-27,2022-01-28
K00633,O3 1-1393583-5,57.0,A-01,2021-11-19,600,600,600,2021-12-19,2021-03-12
K00633,O3 1-1393583-5,57.0,A-01,2021-07-12,600,600,600,2021-12-19,2021-12-21
K03230,HES0001602,198.5,A-PROD,2021-11-17,1985,1985,1985,2021-12-14,2021-12-15
K03230,HES0082504,502.92,A-01,2021-11-17,5588,5588,5588,2021-12-14,2021-12-15
K02742,HDE0H04002,1287.5,A-01,2021-11-25,25000,25000,25000,2022-01-25,2022-01-28
K02734,17000118,1532.0,B-01,2021-07-28,20000,20000,20000,2021-11-24,2021-11-25
K00130,01066303,158.24,A-01,2021-11-26,21,21,21,2022-05-01,2022-07-01
K04914,RA00000800,560.4,A-01,2021-11-22,53988,53988,53988,2021-12-20,2021-12-16
K04386,KU00024748-4,1500.0,A-01,2021-11-24,2000,2000,2000,2021-12-14,2021-12-15
K02474,18000044,0.0,A-01,2021-12-20,0,3000,3000,2022-01-16,2022-07-01
K02474,18000040,0.0,A-01,2021-12-20,0,3000,3000,2022-01-16,2022-07-01
K00875,M0000009,228.3,A-01,2021-11-30,1,1,1,2021-11-29,2021-11-30
K03806,KS90525730,105.0,B-01,2021-11-26,480,480,480,2021-12-12,2021-10-12
K03806,KS90525730,105.0,B-01,2021-11-26,520,520,520,2021-12-12,2021-10-12
K04413,KS00525727-1,324.72,B-01,2021-11-19,220,220,220,2021-02-12,2021-03-12
K04386,90082951,840.0,A-01,2021-11-30,2000,2000,2000,2022-04-01,2022-07-01
K03959,ZG00003066,6211.34,A-01,2021-10-22,650,650,650,2022-12-01,2022-01-14
K04607,DR00520261-1,1535.32,B-01,2021-11-26,1172,1172,1172,2022-03-01,2021-12-17
K00910,17200137,3435.39,A-01,2021-11-30,19160,19160,19160,2022-01-31,2022-01-28
K00130,17200110,557.94,A-01,2021-12-23,218,218,218,2022-01-18,2022-01-28
K00130,01061582,981.49,A-01,2021-03-12,9,9,9,2022-01-18,2022-01-28
K00018,O3 1412632-1,1359.75,A-01,2022-01-13,0,10270,10270,2022-03-02,2022-10-02
K00168,28035390,226.8,A-01,2021-01-12,20000,20000,20000,2022-01-17,2022-01-21
K02506,02271815,633.6,B-01,2022-05-01,30,30,30,2022-01-17,2022-01-19
K04413,KS00525005-1,743.9,B-01,2021-11-24,504,504,504,2021-12-16,2021-12-15
K04413,KS00525009-1,743.9,B-01,2021-03-12,504,504,504,2021-12-16,2021-12-17
K00943,KP0064C130,5840.0,A-01,2021-02-12,0,2000,2000,2022-03-02,2022-01-13
K00633,39403559,42.5,A-01,2021-10-12,500,500,500,2022-06-01,2022-07-01
K00633,O3 1-1393583-5,95.0,A-01,2021-12-23,1000,1000,1000,2022-06-01,2022-07-01
K00633,90401324,100.0,A-01,2021-12-17,4000,4000,4000,2022-06-01,2022-07-01
K00278,MV00000341,859.2,B-01,2021-12-11,160,160,160,2021-12-20,2021-10-12
K03447,HDE0H39001,1061.0,A-01,2021-02-12,10000,10000,10000,2022-01-24,2022-01-28
K00875,M0000009,456.6,A-01,2021-07-12,2,2,2,2021-06-12,2021-07-12
K02474,D470000135,201.0,A-01,2021-12-17,100,100,100,2022-12-01,2022-01-14
K02474,D470000136,18.2,A-01,2021-12-17,100,100,100,2022-12-01,2022-01-14
K02474,D470000131,131.26,A-01,2021-12-17,100,100,100,2022-12-01,2022-01-14
K02474,18000083,171.21,A-01,2021-12-23,100,100,100,2022-12-01,2022-01-14
K04250,17000265,1116.0,B-01,2021-06-12,40,40,40,2022-01-18,2022-01-14
K02699,17200124,2220.0,A-01,2021-06-12,20000,20000,20000,2022-09-01,2022-07-01
K03068,17200135,4190.0,A-01,2021-09-12,20000,20000,20000,2022-01-18,2022-01-21
K03068,17200135,577.68,A-01,2021-09-12,2633,2633,2633,2022-01-18,2022-01-21
K04682,MV00491619-1,1243.8,B-01,2021-12-23,8704,8704,8704,2022-05-01,2022-01-14
K00623,00980239,301.2,A-01,2021-06-12,30,30,30,2021-12-20,2021-12-20
K00875,M0000009,228.3,A-01,2021-09-12,1,1,1,2021-09-12,2021-09-12
K02052,ABB0190658,192.0,A-01,2021-08-12,6000,6000,6000,2022-10-01,2022-07-01
K00875,M0000005,88.53,A-PROD,2021-10-12,3,3,3,2021-12-13,2021-12-14
K00130,01061589,1540.21,A-01,2021-10-12,0,30,30,2022-01-02,2022-01-28
K03806,KS90750003,112.5,B-01,2021-07-12,1000,1000,1000,2021-12-19,2021-12-21
K00806,11000020,2158.6,A-01,2022-10-01,5214,5214,5214,2022-01-31,2022-01-31
K01031,00987816,5190.0,A-01,2021-12-23,200,200,200,2022-01-26,2022-01-24
K01031,00987836,259.5,A-01,2021-12-23,10,10,10,2022-01-26,2022-01-24
K00806,11000040,638.54,A-01,2022-03-01,480,480,480,2022-01-16,2022-01-17
K00166,00987526,34.89,B-01,2021-12-13,5,5,5,2021-12-19,2021-12-20
K04607,KS00525755,378.0,B-01,2021-12-23,480,480,480,2022-01-17,2022-01-19
K04607,KS00525731,402.22,B-01,2021-12-23,520,520,520,2022-11-01,2022-01-13
K04250,02492660,1920.0,A-01,2021-12-23,50,50,50,2022-12-01,2022-01-14
K04413,KS00520711-1,866.02,B-01,2021-07-12,497,497,497,2021-12-19,2021-12-21
K04413,KS00525009-1,743.9,B-01,2021-07-12,504,504,504,2021-12-19,2021-12-21
K04873,RA00000350,497.0,A-01,2021-02-12,7000,7000,7000,2021-12-15,2021-12-16
K00278,MV00000341,859.2,B-01,2022-07-01,160,160,160,2022-01-13,2022-04-02
K00278,MV00000341,859.2,B-01,2022-06-04,160,160,160,2022-01-13,2022-04-05
K03230,HES0001602,280.5,A-01,2021-12-13,2805,2805,2805,2022-09-01,2022-10-01
K00033,KP0064C015,692.0,A-01,2021-12-14,2000,2000,2000,2022-01-13,2022-12-01
K03806,DR90551007,112.5,B-01,2022-12-23,1600,1600,1600,2021-12-21,2022-12-23
K04413,KS00520713-1,456.0,B-01,2021-12-21,285,285,285,2021-12-19,2021-12-21
K00074,00345677,781.17,Z-DIEHL,2021-12-15,4636,4636,4636,2022-01-19,2022-01-21
K00074,00345655,781.17,Z-DIEHL,2021-12-15,4636,4636,4636,2022-01-19,2022-01-21
K02791,ZV00133554,15.47,B-01,2021-12-15,1000,1000,1000,2021-12-28,2021-12-17
K03959,ZG00003070,1496.64,A-01,2021-10-15,200,200,200,2022-04-01,2022-07-01
K04729,HDE0H27003,2258.0,A-01,2021-12-16,200000,200000,200000,2022-01-27,2022-01-28
K04152,HDE0H03442,231.66,A-01,2021-12-16,810,810,810,2022-01-30,2022-01-28
K04152,HDE0H03443,46.33,A-01,2021-12-16,162,162,162,2022-01-30,2022-01-28
K04152,HDE0H03443,92.66,A-01,2021-11-19,324,324,324,2022-01-30,2022-01-28
K04152,HDE0H03443,92.66,A-01,2021-11-19,0,0,324,2022-01-30,2022-01-28
K04152,HDE0H03444,46.05,A-01,2021-12-16,161,161,161,2022-01-30,2022-01-28
K04152,HDE0H03445,230.23,A-01,2021-12-16,805,805,805,2022-01-30,2022-01-28
K04152,HDE0H03446,230.23,A-01,2021-12-16,805,805,805,2022-01-30,2022-01-28
K04152,HDE0H03447,45.76,A-01,2021-12-16,160,160,160,2022-01-30,2022-01-28
K04152,HDE0H03448,183.04,A-01,2021-12-16,640,640,640,2022-01-30,2022-01-28
K04152,HDE0H03449,183.04,A-01,2021-12-16,640,640,640,2022-01-30,2022-01-28
K03159,ZV00080134,375.0,B-01,2021-12-17,750,750,750,2022-05-01,2022-07-01
K03159,ZV00080142,750.0,B-01,2021-12-17,250,250,250,2022-05-01,2022-07-01
K00875,M0000005,177.06,A-PROD,2022-12-20,6,6,6,2021-12-13,2022-12-21
K00875,M0000004,44.71,B-PROD,2022-03-01,1,1,1,2022-02-01,2022-03-01
K02352,00000018,8843.46,Z-ESOLA,2022-12-20,1000,1000,1000,2022-02-01,2022-03-01
K02474,18000038,0.0,A-01,2022-12-20,0,2000,2000,2022-01-20,2022-01-21
K03154,KU00033805,742.5,A-01,2021-12-20,5000,5000,5000,2022-02-02,2022-04-02
K04386,17200125,2804.1,A-01,2021-12-23,19775,19775,19775,2022-01-18,2022-01-28
K04803,PVP0405439,541.03,A-01,2021-12-22,13980,13980,13980,2022-03-01,2022-03-01
K04803,PVP2003999,774.0,A-01,2021-12-22,20000,20000,20000,2022-03-01,2022-03-01
K04128,HD00100047,25949.62,B-01,2021-04-15,146,146,201,2022-01-02,2021-05-08
K04413,DR00551022,576.0,B-01,2022-01-14,1600,1600,1600,2022-01-13,2022-01-14
K03806,KS90525730,125.0,B-01,2021-12-23,900,900,900,2022-10-01,2022-01-14
K03806,KS90525730,112.5,B-01,2021-12-23,430,430,430,2022-10-01,2022-01-14
K04873,RA00001040,1331.89,A-01,2021-10-12,360,360,360,2022-01-24,2022-07-01
K04659,HDE0001114,8260.0,A-01,2021-12-17,500,500,500,2022-01-27,2022-01-28
K04659,HDE0001114,8260.0,A-01,2022-01-20,0,0,500,2022-01-27,2022-06-24
K03230,KP0064B314,117.0,A-01,2022-07-01,390,390,390,2022-01-13,2022-01-14
K04659,HDE0001125,8265.0,A-01,2021-11-25,500,500,500,2022-01-13,2022-01-14
K04659,HDE0001125,8265.0,A-01,2022-01-20,0,0,500,2022-01-13,2022-03-06
K04659,HDE0001146,6580.0,A-01,2021-11-18,500,500,500,2022-01-24,2022-01-24
K04659,HDE0001146,6580.0,A-01,2022-01-20,0,0,500,2022-01-24,2022-05-27
K04659,HDE0001151,6895.0,A-01,2022-12-17,500,500,500,2022-01-31,2022-01-31
K04659,HDE0001151,6895.0,A-01,2022-04-03,0,0,500,2022-01-31,2022-04-15
K04659,HDE0001151,6895.0,A-01,2022-01-20,0,0,500,2022-01-31,2022-10-06
K04659,HDE0001153,6975.0,A-01,2022-11-25,500,500,500,2022-01-17,2022-01-18
K04659,HDE0001154,6685.0,A-01,2021-11-18,500,500,500,2022-01-27,2022-01-14
K04659,HDE0001154,6685.0,A-01,2021-11-18,500,500,500,2022-01-27,2022-01-28
K04659,HDE0001154,13370.0,A-01,2022-01-26,0,0,1000,2022-01-27,2022-02-18
K04659,HDE0001154,13370.0,A-01,2022-01-26,0,0,1000,2022-01-27,2022-02-25
K04659,HDE0001154,13370.0,A-01,2022-01-26,0,0,1000,2022-01-27,2022-11-03
K04659,HDE0001154,6685.0,A-01,2022-01-26,0,0,500,2022-01-27,2022-03-18
K04659,HDE0001154,6685.0,A-01,2022-01-26,0,0,500,2022-01-27,2022-01-04
K04659,HDE0001154,6685.0,A-01,2022-01-26,0,0,500,2022-01-27,2022-04-22
K04659,HDE0001154,20055.0,A-01,2022-01-26,0,0,1500,2022-01-27,2022-04-22
K04659,HDE0001154,26740.0,A-01,2022-01-26,0,0,2000,2022-01-27,2022-05-13
K04659,HDE0001154,26740.0,A-01,2022-01-26,0,0,2000,2022-01-27,2022-10-06
K04659,HDE0001154,6685.0,A-01,2022-01-26,0,0,500,2022-01-27,2022-01-07
K04659,HDE0001156,20055.0,A-01,2021-11-11,1500,1500,1500,2022-02-02,2022-07-01
K04659,HDE0001156,20055.0,A-01,2021-11-11,1500,1500,1500,2022-02-02,2022-01-14
K04659,HDE0001156,20055.0,A-01,2021-11-11,1500,1500,1500,2022-02-02,2022-01-21
K04659,HDE0001156,20055.0,A-01,2021-12-17,0,1500,1500,2022-02-02,2022-01-28
K04659,HDE0001156,20055.0,A-01,2022-07-01,0,0,1500,2022-02-02,2022-04-02
K04659,HDE0001156,20055.0,A-01,2022-07-01,0,0,1500,2022-02-02,2022-11-02
K04659,HDE0001156,40110.0,A-01,2022-07-01,0,0,3000,2022-02-02,2022-02-18
K04659,HDE0001156,40110.0,A-01,2022-07-01,0,0,3000,2022-02-02,2022-02-25
K04659,HDE0001156,40110.0,A-01,2022-07-01,0,0,3000,2022-02-02,2022-04-03
K04659,HDE0001156,40110.0,A-01,2022-07-01,0,0,3000,2022-02-02,2022-11-03
K04659,HDE0001156,80220.0,A-01,2022-01-27,0,0,6000,2022-02-02,2022-03-18
K04659,HDE0001156,40110.0,A-01,2022-01-27,0,0,3000,2022-02-02,2022-04-21
K04659,HDE0001156,20055.0,A-01,2022-01-27,0,0,1500,2022-02-02,2022-04-21
K04659,HDE0001156,40110.0,A-01,2022-01-20,0,0,3000,2022-02-02,2022-06-05
K04659,HDE0001156,40110.0,A-01,2022-01-20,0,0,3000,2022-02-02,2022-05-20
K04659,HDE0001156,60165.0,A-01,2022-01-20,0,0,4500,2022-02-02,2022-05-27
K04659,HDE0001157,6885.0,A-01,2021-11-18,500,500,500,2022-01-13,2022-01-14
K04659,HDE0001158,19755.0,A-01,2022-01-18,1500,1500,1500,2022-01-31,2022-01-21
K04659,HDE0001158,19755.0,A-01,2021-12-17,1500,1500,1500,2022-01-31,2022-01-28
K04659,HDE0001158,19755.0,A-01,2022-01-18,0,0,1500,2022-01-31,2022-04-02
K04659,HDE0001158,19755.0,A-01,2021-12-17,0,0,1500,2022-01-31,2022-11-02
K04659,HDE0001158,19755.0,A-01,2022-07-01,0,0,1500,2022-01-31,2022-02-18
K04659,HDE0001158,98775.0,A-01,2022-01-26,0,0,7500,2022-01-31,2022-04-03
K04659,HDE0001158,39510.0,A-01,2022-07-01,0,0,3000,2022-01-31,2022-08-04
K04659,HDE0001158,39510.0,A-01,2022-07-01,0,0,3000,2022-01-31,2022-08-04
K04659,HDE0001158,39510.0,A-01,2022-01-20,0,0,3000,2022-01-31,2022-06-17
K04659,HDE0001158,19755.0,A-01,2022-05-20,0,0,1500,2022-01-31,2022-01-07
K04659,HDE0H11032,23318.4,A-01,2021-06-08,6720,6720,6720,2022-01-27,2022-01-14
K04659,HDE0H11032,23318.4,A-01,2021-12-17,6720,6720,6720,2022-01-27,2022-01-28
K04659,HDE0H11032,23318.4,A-01,2021-06-10,0,0,6720,2022-01-27,2022-11-02
K04659,HDE0H11032,11659.2,A-01,2022-07-01,0,0,3360,2022-01-27,2022-04-03
K04659,HDE0H11032,23318.4,A-01,2022-07-01,0,0,6720,2022-01-27,2022-11-03
K04659,HDE0H11032,34977.6,A-01,2022-07-01,0,0,10080,2022-01-27,2022-03-18
K04659,HDE0H11032,34977.6,A-01,2022-07-01,0,0,10080,2022-01-27,2022-08-04
